风儿vento电视,#genre#
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
湖北卫视,https://zby.130519.xyz/PLTV/11/224/3221225729/index.m3u8
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
江西卫视,https://zby.130519.xyz/PLTV/11/224/3221225740/index.m3u8
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8
辽宁卫视,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226149/index.m3u8
吉林卫视,https://zby.130519.xyz/PLTV/11/224/3221226082/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8
河北卫视,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8
青海卫视,https://zby.130519.xyz/PLTV/11/224/3221226105/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221226050/index.m3u8
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226109/index.m3u8
云南卫视,https://zby.130519.xyz/PLTV/11/224/3221226151/index.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
河南卫视,https://zby.130519.xyz/PLTV/11/224/3221226132/index.m3u8
四川卫视,https://zby.130519.xyz/PLTV/11/224/3221226152/index.m3u8
海南卫视,https://zby.130519.xyz/PLTV/11/224/3221226154/index.m3u8
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8
贵州卫视,https://zby.130519.xyz/PLTV/11/224/3221226173/index.m3u8
北京卫视,http://111.127.156.228:51234/rtp/239.29.0.108:5000
天津卫视,http://111.127.156.228:51234/rtp/239.29.0.98:5000
湖南卫视,http://111.127.156.228:51234/rtp/239.29.0.90:5000
湖北卫视,http://111.127.156.228:51234/rtp/239.29.0.107:5000
东方卫视,http://111.127.156.228:51234/rtp/239.29.0.97:5000
江苏卫视,http://111.127.156.228:51234/rtp/239.29.0.102:5000
浙江卫视,http://111.127.156.228:51234/rtp/239.29.0.96:5000
山东卫视,http://111.127.156.228:51234/rtp/239.29.0.106:5000
安徽卫视,http://111.127.156.228:51234/rtp/239.29.0.81:5000
东南卫视,http://111.127.156.228:51234/rtp/239.29.0.103:5000
广东卫视,http://111.127.156.228:51234/rtp/239.29.0.123:5000
辽宁卫视,http://111.127.156.228:51234/rtp/239.29.0.109:5000
吉林卫视,http://111.127.156.228:51234/rtp/239.29.1.125:5000
贵州卫视,http://111.127.156.228:51234/rtp/239.29.0.104:5000
四川卫视,http://111.127.156.228:51234/rtp/239.29.0.100:5000
深圳卫视,http://111.127.156.228:51234/rtp/239.29.0.105:5000
重庆卫视,http://111.127.156.228:51234/rtp/239.29.0.99:5000
河北卫视,http://111.127.156.228:51234/rtp/239.29.0.124:5000
海南卫视,http://111.127.156.228:51234/rtp/239.29.1.126:5000
甘肃卫视,http://111.127.156.228:51234/rtp/239.29.1.124:5000
黑龙江卫视,http://111.127.156.228:51234/rtp/239.29.0.91:5000
河南卫视,http://111.127.156.228:51234/rtp/239.29.1.69:5001
广西卫视,http://111.127.156.228:51234/rtp/239.29.1.57:5001
江西卫视,http://111.127.156.228:51234/rtp/239.29.0.125:5000
云南卫视,http://111.127.156.228:51234/rtp/239.29.0.76:5000
山西卫视,http://111.127.156.228:51234/rtp/239.29.1.55:5001
陕西卫视,http://111.127.156.228:51234/rtp/239.29.1.86:5001
宁夏卫视,http://111.127.156.228:51234/rtp/239.29.0.80:5000
青海卫视,http://111.127.156.228:51234/rtp/239.29.1.87:5001
西藏卫视,http://111.127.156.228:51234/rtp/239.29.1.79:5001
新疆卫视,http://111.127.156.228:51234/rtp/239.29.1.59:5001
兵团卫视,http://111.127.156.228:51234/rtp/239.29.1.34:5001
三沙卫视,http://111.127.156.228:51234/rtp/239.29.1.121:5000
浙江卫视,http://113.106.171.234:8899/rtp/239.20.0.169:2136
安徽卫视,http://113.106.171.234:8899/rtp/239.20.0.193:2184
北京卫视,http://113.106.171.234:8899/rtp/239.20.0.121:2040
山东卫视,http://113.106.171.234:8899/rtp/239.20.0.172:2142
重庆卫视,http://113.106.171.234:8899/rtp/239.20.0.195:2188
东方卫视,http://113.106.171.234:8899/rtp/239.20.0.173:2144
东南卫视,http://113.106.171.234:8899/rtp/239.20.0.58:3168
深圳卫视,http://113.106.171.234:8899/rtp/239.20.0.122:2042
四川卫视,http://113.106.171.234:8899/rtp/239.20.0.194:2186
天津卫视,http://113.106.171.234:8899/rtp/239.20.0.171:2140
广西卫视,http://113.106.171.234:8899/rtp/239.20.0.15:3344
贵州卫视,http://113.106.171.234:8899/rtp/239.20.0.212:2222
河北卫视,http://113.106.171.234:8899/rtp/239.20.0.56:3176
黑龙江卫视,http://113.106.171.234:8899/rtp/239.20.0.123:2044
湖北卫视,http://113.106.171.234:8899/rtp/239.20.0.124:2046
湖南卫视,http://113.106.171.234:8899/rtp/239.20.0.105:2008
吉林卫视,http://113.106.171.234:8899/rtp/239.20.0.54:3184
江苏卫视,http://113.106.171.234:8899/rtp/239.20.0.170:2138
江西卫视,http://113.106.171.234:8899/rtp/239.20.0.55:3180
辽宁卫视,http://113.106.171.234:8899/rtp/239.20.0.175:2148
河南卫视,http://113.106.171.234:8899/rtp/239.20.0.144:2086
内蒙古卫视,http://113.106.171.234:8899/rtp/239.20.0.153:2104
宁夏卫视,http://113.106.171.234:8899/rtp/239.20.0.156:2110
青海卫视,http://113.106.171.234:8899/rtp/239.20.0.154:2106
甘肃卫视,http://113.106.171.234:8899/rtp/239.20.0.159:2116
海南卫视,http://113.106.171.234:8899/rtp/239.20.0.155:2108
山西卫视,http://113.106.171.234:8899/rtp/239.20.0.152:2102
陕西卫视,http://113.106.171.234:8899/rtp/239.20.0.151:2100
西藏卫视,http://113.106.171.234:8899/rtp/239.20.0.157:2112
新疆卫视,http://113.106.171.234:8899/rtp/239.20.0.158:2114
云南卫视,http://113.106.171.234:8899/rtp/239.20.0.145:2088
厦门卫视,http://113.106.171.234:8899/rtp/239.20.0.168:2134
三沙卫视,http://113.106.171.234:8899/rtp/239.20.0.52:3192
兵团卫视,http://113.106.171.234:8899/rtp/239.20.0.160:2118
延边卫视,http://113.106.171.234:8899/rtp/239.20.0.51:3216
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
重庆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.101:11111
东南卫视,http://223.241.247.214:9901/tsfile/live/0137_1.m3u8
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8
甘肃卫视,http://218.13.14.6:60050/tsfile/live/1052_1.m3u8
甘肃卫视,http://223.241.247.214:9901/tsfile/live/0141_1.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://223.241.247.214:9901/tsfile/live/0132_1.m3u8
黑龙江卫视,http://223.241.247.214:9901/tsfile/live/0143_1.m3u8
河南卫视,http://223.241.247.214:9901/tsfile/live/0139_1.m3u8
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
江苏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.45:11111
江苏卫视,https://svipsvip.ffzyread1.com/20250101/34720_0d5e4b60/index.m3u8
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
内蒙卫视,http://58.220.219.14:9901/tsfile/live/0114_1.m3u8
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://223.241.247.214:9901/tsfile/live/0112_1.m3u8
青海卫视,http://58.221.214.82:9901/tsfile/live/0018_1.m3u8
四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8
四川卫视,http://223.241.247.214:9901/tsfile/live/0123_1.m3u8
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8
山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://223.241.247.214:9901/tsfile/live/0118_1.m3u8
深圳卫视,http://223.241.247.214:9901/tsfile/live/1012_1.m3u8
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8
云南卫视,http://222.169.85.8:9901/tsfile/live/0119_1.m3u8
云南卫视,http://218.13.14.6:60050/tsfile/live/1038_1.m3u8
浙江卫视,http://180.213.170.24:8188/rtp/239.5.1.14:5000
北京卫视,http://180.213.170.24:8188/rtp/239.5.1.89:5000
湖南卫视,http://180.213.170.24:8188/rtp/239.5.1.16:5000
黑龙江卫视,http://180.213.170.24:8188/rtp/239.5.1.17:5000
广东卫视,http://180.213.170.24:8188/rtp/239.5.1.18:5000
深圳卫视,http://180.213.170.24:8188/rtp/239.5.1.19:5000
湖北卫视,http://180.213.170.24:8188/rtp/239.5.1.20:5000
山东卫视,http://180.213.170.24:8188/rtp/239.5.1.21:5000
四川卫视,http://180.213.170.24:8188/rtp/239.5.1.22:5000
江苏卫视,http://180.213.170.24:8188/rtp/239.5.1.25:5000
安徽卫视,http://180.213.170.24:8188/rtp/239.5.1.26:5000
辽宁卫视,http://180.213.170.24:8188/rtp/239.5.1.46:5000
重庆卫视,http://180.213.170.24:8188/rtp/239.5.1.47:5000
东方卫视,http://180.213.170.24:8188/rtp/239.5.1.81:5000
河北卫视,http://180.213.170.24:8188/rtp/239.5.1.82:5000
吉林卫视,http://180.213.170.24:8188/rtp/239.5.1.83:5000
江西卫视,http://180.213.170.24:8188/rtp/239.5.1.84:5000
贵州卫视,http://180.213.170.24:8188/rtp/239.5.1.85:5000
河南卫视,http://180.213.170.24:8188/rtp/239.5.1.109:5000
广西卫视,http://180.213.170.24:8188/rtp/239.5.1.110:5000
云南卫视,http://180.213.170.24:8188/rtp/239.5.0.61:5000
海南卫视,http://180.213.170.24:8188/rtp/239.5.1.111:5000
西藏卫视,http://180.213.170.24:8188/rtp/239.5.0.51:5000
宁夏卫视,http://180.213.170.24:8188/rtp/239.5.0.56:5000
兵团卫视,http://180.213.170.24:8188/rtp/239.5.0.57:5000
北京卫视,http://api.kkitv.itv888.cn:8080/hls/h5uud1z84gn/index.m3u8
天津卫视,http://api.kkitv.itv888.cn:8080/hls/z2lkdkrb4w/index.m3u8
东方卫视,http://api.kkitv.itv888.cn:8080/hls/p269fvbehye/index.m3u8
广东卫视,http://api.kkitv.itv888.cn:8080/hls/qr6872071g/index.m3u8
黑龙江卫视,http://api.kkitv.itv888.cn:8080/hls/2a24lcvser/index.m3u8
吉林卫视,http://api.kkitv.itv888.cn:8080/hls/b6dl8yuvu/index.m3u8
延边卫视,http://api.kkitv.itv888.cn:8080/hls/syoaqq9eqv/index.m3u8
辽宁卫视,http://api.kkitv.itv888.cn:8080/hls/iibq0absdjr/index.m3u8
山东卫视,http://api.kkitv.itv888.cn:8080/hls/6gcdai13om5/index.m3u8
内蒙古卫视,http://api.kkitv.itv888.cn:8080/hls/t4wf5047i/index.m3u8
河北卫视,http://api.kkitv.itv888.cn:8080/hls/nd41hwdr82i/index.m3u8
河南卫视,http://api.kkitv.itv888.cn:8080/hls/zkb0p6ypy6o/index.m3u8
湖北卫视,http://api.kkitv.itv888.cn:8080/hls/qwummpaoaq/index.m3u8
湖南卫视,http://api.kkitv.itv888.cn:8080/hls/hoxiunz7ce/index.m3u8
安徽卫视,http://api.kkitv.itv888.cn:8080/hls/m8hvytneunk/index.m3u8
江苏卫视,http://api.kkitv.itv888.cn:8080/hls/g1upm1u239/index.m3u8
浙江卫视,http://api.kkitv.itv888.cn:8080/hls/urjqjvyf41q/index.m3u8
东南卫视,http://api.kkitv.itv888.cn:8080/hls/jjt15bvbl7a/index.m3u8
厦门卫视,http://api.kkitv.itv888.cn:8080/hls/9bc9p47rpbq/index.m3u8
陕西卫视,http://api.kkitv.itv888.cn:8080/hls/hyy3w1xyoaw/index.m3u8
山西卫视,http://api.kkitv.itv888.cn:8080/hls/8c66y3d5kp8/index.m3u8
宁夏卫视,http://api.kkitv.itv888.cn:8080/hls/5aqjww52bju/index.m3u8
甘肃卫视,http://api.kkitv.itv888.cn:8080/hls/lcceocfdwh/index.m3u8
江西卫视,http://api.kkitv.itv888.cn:8080/hls/pv0np60bpin/index.m3u8
云南卫视,http://api.kkitv.itv888.cn:8080/hls/jwvhleddq5/index.m3u8
贵州卫视,http://api.kkitv.itv888.cn:8080/hls/5dqtpf3arun/index.m3u8
四川卫视,http://api.kkitv.itv888.cn:8080/hls/p2npnppn96p/index.m3u8
重庆卫视,http://api.kkitv.itv888.cn:8080/hls/ogh3s6tbw6/index.m3u8
深圳卫视,http://api.kkitv.itv888.cn:8080/hls/iftsd32ykm/index.m3u8
西藏卫视,http://api.kkitv.itv888.cn:8080/hls/j9loqozn2m/index.m3u8
新疆卫视,http://api.kkitv.itv888.cn:8080/hls/vr12qgtucx/index.m3u8
兵团卫视,http://api.kkitv.itv888.cn:8080/hls/nbzfa7gljzp/index.m3u8
海南卫视,http://api.kkitv.itv888.cn:8080/hls/c1cajhsgba8/index.m3u8
港澳台,#genre#
凤凰香港,http://106.53.99.30/tv/hot.php?id=fhhk
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文,http://106.53.99.30/tv/hot.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzw.flv
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://106.53.99.30/tv/hot.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzx.flv
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxw
无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,https://live.tvfix.org/live/jade/index.m3u8
NOW新闻台,http://cdn.163189.xyz/163189/now
亚洲卫视,https://fenghuang.tv12.xyz/173.m3u8
澳门莲花,https://fenghuang.tv12.xyz/187.m3u8
澳门Macau,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳门Macau,http://cdn.132.us.kg/live/as/stream.m3u8
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视澳门,http://cdn.132.us.kg/live/asam/stream.m3u8
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
风儿ventoTV,#genre#
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁都市生活频道,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁影视娱乐频道,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
南宁公共频道,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林新闻综合,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林科教旅游,https://pull.gltvs.com/live/glkj/playlist.m3u8?v=4282cdc9071e32fd382778e37d8bf172&t=2024816762
桂林公共频道,https://pull.gltvs.com/live/glgg/playlist.m3u8?v=654a4f856ca8f4ea018b85acb77572e8&t=2024816762
梧州新闻综合,http://live.wzrtv.cn:80/xwzh1/sd/live.m3u8
梧州教育生活频道,http://live.wzrtv.cn:80/jysh1/sd/live.m3u8
惠州综合,http://113.106.171.234:8899/rtp/239.21.0.27:3448
CGTN,https://0472.org/hls/cgtn.m3u8
CGTN,http://113.106.171.234:8899/rtp/239.20.0.186:2170
CGTN,http://111.127.156.228:51234/rtp/239.29.1.143:5000
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
CHC家庭影院,http://106.53.99.30/tv/hot.php?id=jtyy
CHC 动作电影,http://106.53.99.30/tv/hot.php?id=dzdy
CHC影迷电影,http://106.53.99.30/tv/hot.php?id=ymdy
CCTV发现之旅,http://106.53.99.30/tv/hot.php?id=fxzl
CCTV中学生,http://106.53.99.30/tv/hot.php?id=zxs
CCTV老故事,http://106.53.99.30/tv/hot.php?id=lgs
CETV1,http://106.53.99.30/tv/hot.php?id=cetv1
CETV2,http://106.53.99.30/tv/hot.php?id=cetv2
CETV4,http://106.53.99.30/tv/hot.php?id=cetv4
CETV1,http://113.106.171.234:8899/rtp/239.20.0.213:2224
CETV2,http://113.106.171.234:8899/rtp/239.21.0.46:3524
CETV4,http://113.106.171.234:8899/rtp/239.21.0.47:3528
CETV1,http://111.127.156.228:51234/rtp/239.29.0.95:5000
CETV2,http://111.127.156.228:51234/rtp/239.29.0.139:5000
今日俄罗斯,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
国际|REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
美国|CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
美国有线新闻,https://newsmax-vizio.amagi.tv/playlist720p.m3u8
BBC NEWS,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
印度|WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8

